compound,n_contexts,n_pairs,share,se_empirical,se_predicted
AKT-inhibitor-IV,48,3598,0.06371123485115451,0.002005780091190309,0.01386032267798942
ALW-II-38-3,18,2728,0.030473803888457655,0.001807664089524082,0.015917752128758025
ALW-II-49-7,18,2701,0.02971750273301778,0.0015601712735572155,0.015997113585989067
ALX-5407,8,172,0.03233449972090104,0.0061873218513866434,0.06339276534025146
AM-251,13,622,0.026101263811506275,0.0030919858320614005,0.0333356346893279
AM-281,8,164,0.03973541913116249,0.004690456062831888,0.06492052101285829
AM-404,13,614,0.03963603264859825,0.004088586320258837,0.03355210212415859
AM-580,58,6765,0.048407818407617625,0.00130263376160039,0.010108111412585231
AM-630,13,142,0.034443547619203006,0.010905705582070203,0.06976855823420344
AM-92016,13,154,0.04346977165963304,0.00556943492216071,0.06699518028638862
AMG-9810,13,301,0.1119360275356961,0.017980032878985266,0.047920426288851486
AMN-082,13,151,0.037117694408584125,0.007226286819838494,0.06765742221841048
APEC,3,42,0.08563531898312517,0.017646750871101236,0.12828600339042298
APHA-compound-8,14,167,0.08681510077176068,0.007999224957665162,0.06433475997562621
APO-866,51,403,0.028111514851792724,0.002883113043861602,0.041414402260071405
AQ-RA741,13,204,0.07054057351027147,0.02434760221497343,0.05820882555410844
AR-A014418,16,507,0.06793761231543557,0.00498365140508938,0.03692325170811408
AR-C133057XX,51,398,0.018905156496828824,0.0035556566028957857,0.04167373104503928
ARC-239,8,172,0.0357311883436224,0.0034020119922561045,0.06339276534025146
ARG-A1-2,9,129,0.0756560475418283,0.00977670278531987,0.0731996602677379
ARG-A1-22,9,131,0.08894011362060417,0.015376960729464038,0.07263873506478
ARG-CSC-18,9,150,0.0232344017653138,0.004850698584895297,0.06788257233228963
ARG-CSC-22,9,162,0.030519549103212782,0.004567048847656062,0.06532003568221943
ARG-CSC-26,9,162,0.03687821145065822,0.008144442466218442,0.06532003568221943
ARG-CSC-81,9,162,0.0371676368248512,0.004790191683902102,0.06532003568221943
ARG-CSC-91,50,392,0.04236550491753456,0.014037977723792417,0.04199145150999821
ARG-CSC2-23,13,175,0.023217404682252887,0.0060250531239328,0.06284704988949782
ARG-CSC2-40,8,147,0.03998348167441217,0.007758195274365424,0.06857175317221187
ARG-TC-41,8,734,0.024767198092163403,0.00304992277463978,0.030687102971505148
ARP-101,56,1738,0.10090914240551749,0.005817029195013454,0.019942474000389284
AS-601245,18,2530,0.0793367844945146,0.0032525679343610244,0.016528888879050522
AS-604850,14,168,0.02953743581099605,0.004862426345728727,0.06414300169521149
AS-605240,59,3042,0.08079746851835118,0.0024328156817411874,0.015073854388204484
AS-703026,14,163,0.08938553024140243,0.008967983380308839,0.06511935921509471
ASN-05257430,51,1153,0.010993418304660876,0.0018788396010093373,0.024484388781164892
AT-7519,18,2154,0.08677532047806427,0.005134693746712124,0.01791352569864531
AT-9283,8,806,0.11450563584798569,0.004666255365396624,0.02928440467688397
AT-CSC-07,8,133,0.0735429006516805,0.008250964449008079,0.07209051035999475
AT-CSC-18,8,124,0.10640759638353306,0.012649889984519096,0.07466087544568958
AT-SUMO-1,14,169,0.0756837801207793,0.008173412912190814,0.06395294793910793
AT1-SHH-09,10,24140,0.0027435582800429278,0.0011152551588460412,0.005351004148799295
AT1-SHH-29,10,22698,0.0032883011852976977,0.0010586361032337795,0.005518361216022184
AT7867,6,1264,0.03690488636601658,0.00262943625838113,0.023384623585323724
ATPA,8,172,0.035864225054076965,0.004334316057995214,0.06339276534025146
AVA,8,852,0.04007974488251898,0.002937834617819399,0.028482894627242027
AY-9944,13,148,0.054430503863279404,0.009845492622587305,0.06833969919648027
AZ-10417808,13,152,0.08021929126751953,0.01028488220829982,0.06743449765119443
AZ-628,19,2664,0.0542181182733359,0.003076117937464001,0.016107821575360018
AZD-1152HQPA,3,2296,0.018820542239783532,0.0010691642180671345,0.01735073907149815
AZD-1480,6,1229,0.025650544045105743,0.0032734390745772866,0.023715264847602446
AZD-5438,6,1181,0.05725932912562956,0.006003095081844878,0.024192400958879434
AZD-6482,19,3369,0.029352603206997802,0.0014405134580623012,0.014323640588803178
AZD-7545,51,393,0.040234750020710024,0.0048888775690548525,0.04193799324324463
AZD-7762,18,2634,0.07325478036403536,0.002251922400184392,0.01619929205272865
AZD-8055,56,2964,0.09449226596863236,0.0018876004627126747,0.015270906599905027
AZD-8330,6,1264,0.08640669764083442,0.0029527528551692582,0.023384623585323724
Ac-Leu-Leu-Nle-CHO,3,45,0.20938422435949958,0.016453144153894622,0.12393605375957034
Ala-Ala-Phe-CMK,8,172,0.05124651572693291,0.005486452241913949,0.06339276534025146
BADGE,15,350,0.03971050980042117,0.017191360287750614,0.04443957515443317
BAPTA-AM,13,203,0.06289500476102404,0.008097802907288417,0.05835202091330174
BAS-00535043,13,178,0.0873434416931956,0.005081281646969178,0.062315189410583144
BAS-00594560,13,172,0.03293502895248626,0.004976333276992995,0.06339276534025146
BAS-02859604,13,175,0.03358786943015732,0.009761148527475545,0.06284704988949782
BAS-09104376,13,167,0.02649084054865296,0.006199757895343006,0.06433475997562621
BAX-channel-blocker,51,4340,0.03442441391717637,0.0024225634213894454,0.012619991308936077
BAY-11-7082,50,909,0.06455463896552563,0.007304086661907205,0.02757541003662279
BAY-36-7620,15,255,0.030241172094402413,0.004537314848655942,0.052063556331765334
BAY-59-3074,13,148,0.03427956487176105,0.004745621909821604,0.06833969919648027
BAY-K-8644-(S)-(-),51,384,0.02627819264534521,0.0032523215200439635,0.042426607707681016
BAY-K8644,3,45,0.04790575623130627,0.015055520986055495,0.12393605375957034
BCI-hydrochloride,13,592,0.10628248874062156,0.007092348049210756,0.03416984959824013
BCL2-inhibitor,13,630,0.04928656145769223,0.003384953750566305,0.033123303645507765
BD-1008,13,206,0.0470463067232842,0.005339552788432649,0.05792556924758443
BD-1047,13,162,0.036182988413180746,0.006830064014132862,0.06532003568221943
BD-1063,13,138,0.0683952890290827,0.009886456006977531,0.07077247397277182
BE-2254,13,218,0.059497232423710626,0.004916068676176386,0.05630872241521197
BG-1001,3,48,0.13066911589983884,0.006812352194265509,0.12000056805137077
BG-1002,3,48,0.1077107159583889,0.005770862570514618,0.12000056805137077
BG-1003,3,42,0.23564941370781645,0.009323986469371694,0.12828600339042298
BG-1004,3,48,0.18635465446542368,0.008756698678638092,0.12000056805137077
BG-1005,3,36,0.28430701403739606,0.014742577355971814,0.13856472053473384
BG-1006,3,45,0.28071491189108844,0.015238703322340133,0.12393605375957034
BG-1007,3,45,0.2914422091317754,0.011755088924025608,0.12393605375957034
BG-1008,3,45,0.24790614567054328,0.010510665674277357,0.12393605375957034
BG-1009,3,45,0.10220485512131651,0.011675456138076612,0.12393605375957034
BG-1010,3,45,0.16736818045825072,0.018158265357735667,0.12393605375957034
BG-1011,3,45,0.11583099848446117,0.012036184241000678,0.12393605375957034
BG-1012,3,45,0.057534088952049235,0.008602462735710368,0.12393605375957034
BG-1013,3,45,0.09209032668911743,0.013658264075971916,0.12393605375957034
BG-1014,3,45,0.09125106551982458,0.012403636007856746,0.12393605375957034
BG-1015,3,45,0.07544655027371962,0.019205689977192967,0.12393605375957034
BG-1016,3,45,0.1293295858499352,0.012832683597106945,0.12393605375957034
BG-1017,3,45,0.0651786744297719,0.013160618010933973,0.12393605375957034
BG-1018,3,40,0.10709931768866306,0.021766343165024515,0.13145403607033904
BG-1019,3,45,0.10353121655065872,0.009920016523368966,0.12393605375957034
BG-1020,3,45,0.08278448533917121,0.011971575401607645,0.12393605375957034
BG-1021,3,45,0.0782239444239019,0.008546272459778735,0.12393605375957034
BG-1022,3,45,0.09251520097451404,0.007467125909904241,0.12393605375957034
BG-1023,3,45,0.09101973895235432,0.012449218612396047,0.12393605375957034
BG-1024,3,36,0.1811976184574408,0.010426668694338843,0.13856472053473384
BG-1025,3,40,0.25899971114673914,0.014304338165606672,0.13145403607033904
BG-1026,3,40,0.24262803510459158,0.013418040677434667,0.13145403607033904
BG-1027,3,45,0.2956825622861252,0.01142730283384651,0.12393605375957034
BG-1028,3,45,0.2973275197763971,0.01577476174632831,0.12393605375957034
BG-1029,3,45,0.25896775156485236,0.011934296139876194,0.12393605375957034
BG-1030,3,45,0.26753241997115945,0.010358965876446543,0.12393605375957034
BG-1031,3,40,0.12163346466445052,0.02668738943193648,0.13145403607033904
BG-1032,3,45,0.12064075841958703,0.009550390304510926,0.12393605375957034
BG-FA-0953,13,158,0.10284575468963633,0.00811594674139791,0.06614170365070911
BG-STK33-03,2,2916,0.028998895682375292,0.0012980933948029646,0.015396080059414872
BG-STK33-55,2,2916,0.030022269295682455,0.0013729063349419727,0.015396080059414872
BG-STK33-59,2,2817,0.028862738441023557,0.0014965848037896906,0.015664282146579635
BH3I-1,13,764,0.017359796458842558,0.0030713317753459546,0.030078573890512425
BI-2536,56,4054,0.09760402434709842,0.00175763298258606,0.013057560549751596
BI-78D3,14,159,0.057997587479003306,0.008997503771944285,0.0659333828067973
BIBR-1532,51,406,0.09884575702778625,0.004587971433330682,0.0412611096837349
BIBU-1361,8,172,0.08941752282265378,0.006850992631220896,0.06339276534025146
BIBX-1382,13,292,0.07044295431529257,0.006880383369811275,0.04865332155688944
BIIB-021,13,162,0.11098490831267889,0.009412048598332888,0.06532003568221943
BIX-01294,14,289,0.1259029189968629,0.01105666972293873,0.04890519548284724
BIX-01338,13,178,0.03399154516066852,0.009270004701810504,0.062315189410583144
BIX-02188,9,591,0.037248467644830356,0.0034011896336310836,0.034198745882134264
BIX-02189,7,1350,0.03360661117245973,0.002376908103013184,0.022627524110763207
BJM-AF-64,9,568,0.034080921696089665,0.0044748875157832576,0.03488427911710172
BJM-CSC-15,9,1390,0.12639547989451505,0.0038460590297836514,0.022299571631322634
BJM-HSC2-10,8,138,0.0430701798982779,0.006041699910289006,0.07077247397277182
BL-050,15,241,0.028520261245342515,0.004264712927790543,0.053554429750696846
BL-074,14,171,0.0623103523307023,0.02442185967064848,0.06357785410009052
BL-077,15,246,0.06928441374669331,0.00879387404777189,0.05300738343904539
BL003-049-HDAC3,11,11932,0.030039187830614354,0.000683363737101489,0.007611097724981742
BML-190,13,204,0.03812783793703295,0.007124204631422597,0.05820882555410844
BML-210,3,45,0.15582502442881888,0.013739023283072818,0.12393605375957034
BML-257,11,121,0.042854915091778516,0.005145401207960116,0.07558075665530938
BML-259,49,395,0.05209764427562974,0.004912842580338967,0.041831686372022954
BML-266,3,45,0.10284732187968551,0.006616386008548975,0.12393605375957034
BML-278,3,45,0.08532141053937635,0.013705564993470674,0.12393605375957034
BML-284,3,45,0.1510191652544882,0.013065937076901075,0.12393605375957034
BML-286,3,45,0.07013298142141622,0.017079572226023562,0.12393605375957034
BMS-182874,8,172,0.045964211749393975,0.004388544548028797,0.06339276534025146
BMS-191011,55,1028,0.020148941891732438,0.004128034394066127,0.025930289365584742
BMS-299897,50,390,0.04829483448549182,0.006865510504566692,0.04209898421234144
BMS-345541,19,2721,0.06496760490190415,0.0032933648394179436,0.015938213851446798
BMS-387032,6,764,0.1358714395157014,0.007675482044976623,0.030078573890512425
BMS-509744,6,1280,0.03745938744030025,0.0037439054789588934,0.02323801007991944
BMS-536924,51,3799,0.04805747186047668,0.002035512324546799,0.013488674472607595
BMS-641988,51,404,0.022101518660989104,0.0034019445363590445,0.04136311505493418
BMS-754807,51,395,0.08923447699720236,0.005574584902446916,0.041831686372022954
BMS-777607,6,1249,0.029944996131478177,0.003867072560808132,0.023524624578153387
BMY-14802,13,216,0.04163255611568362,0.005524455650360963,0.05656881027690802
BMY-45778,8,172,0.06512394687077931,0.0057007350099680405,0.06339276534025146
BMY-7378,13,145,0.04384527200180303,0.00671958859519188,0.06904304224563809
BNTX,8,143,0.1936841275259694,0.014781269862884062,0.06952418424962198
BO2-inhibits-RAD51,51,393,0.08032558883615463,0.0062506153275160145,0.04193799324324463
BOX-5,3,45,0.07797072923337159,0.008088654478710721,0.12393605375957034
BP-554,13,152,0.07444526158733508,0.012869968719196531,0.06743449765119443
BP-897,13,254,0.022408626964714184,0.004711726576481733,0.05216594297211921
BRD-A00474148,9,132,0.046270621320424685,0.007106459244896117,0.07236306524652845
BRD-A00626522,8,133,0.046527207667962936,0.009444875079034545,0.07209051035999475
BRD-A00763758,3,48,0.09949075724858021,0.02236623294526416,0.12000056805137077
BRD-A01960364,13,178,0.049294598270788026,0.007753556740005448,0.062315189410583144
BRD-A01973626,9,141,0.029822627763762377,0.004365973886201522,0.07001552735422285
BRD-A01999384,8,133,0.05226031427728548,0.006716435746106674,0.07209051035999475
BRD-A02241946,8,204,0.02541913376367329,0.004044169137122044,0.05820882555410844
BRD-A02747686,8,204,0.030715714244840812,0.004792533891345806,0.05820882555410844
BRD-A02836799,2,213,0.11831071429940472,0.004230861805414318,0.056965789254484055
BRD-A03436432,8,133,0.04127829931265026,0.008108711046548691,0.07209051035999475
BRD-A03772856,4,1328,0.024273740644861597,0.002441843646236273,0.022814181015259963
BRD-A03946276,14,171,0.03649950175905773,0.008615739100010808,0.06357785410009052
BRD-A04172077,13,175,0.08930941469778035,0.010033619074943417,0.06284704988949782
BRD-A04332542,3,48,0.08827989348694183,0.020139406527644822,0.12000056805137077
BRD-A04392722,8,124,0.04994021410375587,0.00727636350561696,0.07466087544568958
BRD-A05565054,9,124,0.04416751127392043,0.007142611470564127,0.07466087544568958
BRD-A05680309,8,204,0.07982503129807202,0.006306615773223345,0.05820882555410844
BRD-A05729358,3,42,0.07448909031518182,0.006745253153498749,0.12828600339042298
BRD-A05831822,8,129,0.048917627052208035,0.007639408424498484,0.0731996602677379
BRD-A06131576,13,171,0.035576196832258794,0.010023915132498293,0.06357785410009052
BRD-A06276885,13,204,0.09364213235669033,0.006653221499918006,0.05820882555410844
BRD-A06641369,8,204,0.032159547701048556,0.0041032714579100045,0.05820882555410844
BRD-A06664848,8,191,0.057095230527015144,0.005507136032810371,0.06015714778102485
BRD-A06779035,3,48,0.078957380160706,0.006202698436770626,0.12000056805137077
BRD-A06909528,13,157,0.05982487540794638,0.02441598614035218,0.06635201166521548
BRD-A07614565,13,160,0.04793672666464092,0.005379487448856611,0.06572701803516952
BRD-A08610364,8,114,0.05350527690470706,0.0053295348482857545,0.07786665074316859
BRD-A08658758,8,864,0.02414573153134531,0.002073363463028996,0.02828440513845401
BRD-A08662020,8,133,0.0526381721978294,0.007672268463615048,0.07209051035999475
BRD-A09053961,3,48,0.08913750263301584,0.007968313508301456,0.12000056805137077
BRD-A09164687,13,152,0.05109006359182456,0.009129194543848985,0.06743449765119443
BRD-A09719808,8,171,0.1486094869791555,0.011258332045450709,0.06357785410009052
BRD-A09984573,13,169,0.04620605051876219,0.007952839541719083,0.06395294793910793
BRD-A10330754,13,159,0.05269502395940904,0.007189566644176434,0.0659333828067973
BRD-A11087911,9,131,0.09299611870552497,0.005835728279286183,0.07263873506478
BRD-A11095214,9,131,0.029970202740321892,0.009163688056031818,0.07263873506478
BRD-A11512624,7,117,0.06414662590896883,0.0137053201204658,0.07686187767051089
BRD-A11731846,3,180,0.07090313920218472,0.005411219699273893,0.06196802687978517
BRD-A11929187,9,127,0.0416045248551563,0.004614282121228675,0.07377378404515243
BRD-A11968133,8,133,0.04234051757424246,0.009086307756916198,0.07209051035999475
BRD-A12083771,51,1152,0.0193734480600436,0.006128755636016511,0.024495013380832285
BRD-A12426960,3,48,0.06963336881085498,0.007701293669916091,0.12000056805137077
BRD-A12633378,8,133,0.0544889204991412,0.00897184857148778,0.07209051035999475
BRD-A12643502,13,168,0.053062573537833925,0.014413851623598557,0.06414300169521149
BRD-A13020530,3,151,0.14999680609405208,0.01663225388176439,0.06765742221841048
BRD-A13346522,14,635,0.015304369682645062,0.004274471732803601,0.03299263921647005
BRD-A13367427,13,178,0.025347281236883637,0.006804835030028883,0.062315189410583144
BRD-A13461302,14,168,0.02489859944053638,0.006170582581096235,0.06414300169521149
BRD-A13914662,14,163,0.058950063849881794,0.009754793580664892,0.06511935921509471
BRD-A13964793,13,161,0.046406918145156247,0.006717814990333113,0.06552257891462192
BRD-A14014306,3,180,0.1562470773129339,0.010548057471102606,0.06196802687978517
BRD-A14178283,13,142,0.10245046009630433,0.019780093134879755,0.06976855823420344
BRD-A14795281,3,48,0.09880847551424651,0.016974452183254767,0.12000056805137077
BRD-A15113563,3,180,0.06253260046710722,0.017517059138065193,0.06196802687978517
BRD-A16581344,13,172,0.04641008125811405,0.008580310973438435,0.06339276534025146
BRD-A16820783,9,116,0.08442650133607808,0.008422371322776361,0.07719246791731824
BRD-A17081056,3,48,0.08915117395318432,0.0077363647854453476,0.12000056805137077
BRD-A17664363,9,139,0.042049848810706135,0.008766382309994374,0.07051743720105612
BRD-A17718497,14,588,0.031170688938456644,0.003824315116892417,0.034285876586105934
BRD-A17757596,8,124,0.04299512378075998,0.003939559667756578,0.07466087544568958
BRD-A18279961,8,133,0.0377197062608049,0.005985623974776872,0.07209051035999475
BRD-A18411371,9,111,0.17392993232027432,0.01014669724761636,0.07891188745485186
BRD-A18725729,9,101,0.16791324911555572,0.010490148739638574,0.08272623010986836
BRD-A19928752,9,141,0.04578967745427856,0.007124930810813016,0.07001552735422285
BRD-A20488704,13,164,0.037468606878976456,0.012547344721695344,0.06492052101285829
BRD-A21406558,8,131,0.030188537400551187,0.006441740378560719,0.07263873506478
BRD-A21481508,8,196,0.030137997074279256,0.005839387305614095,0.05938488022917164
BRD-A21812217,9,141,0.05339808560112556,0.007488750108052869,0.07001552735422285
BRD-A22272113,13,174,0.02675207517675904,0.0066337672904062985,0.06302738612786353
BRD-A22514244,9,144,0.034109073843851145,0.0044191654251576635,0.06928236026736692
BRD-A24021119,8,187,0.1190339936269103,0.011270249517293825,0.060797135450359925
BRD-A24054354,50,371,0.03918125524388256,0.0041626065001774785,0.043163531076664076
BRD-A24225650,9,141,0.040589389729259115,0.004666561774479153,0.07001552735422285
BRD-A24951056,3,42,0.07635448508587982,0.01876880400221085,0.12828600339042298
BRD-A25170757,9,138,0.06138489248469795,0.005086479987282781,0.07077247397277182
BRD-A25416824,13,165,0.13414126428188763,0.03591684343996573,0.06472349318059607
BRD-A25829966,8,204,0.047004528293891734,0.006756227999132459,0.05820882555410844
BRD-A26333730,3,48,0.08273184881930608,0.006960501652553193,0.12000056805137077
BRD-A26347577,3,48,0.060918071382897974,0.009219844260459565,0.12000056805137077
BRD-A26595446,14,664,0.03390969622846389,0.005188353499760431,0.03226412420621543
BRD-A26962727,14,640,0.031215707145147858,0.0034627300801919254,0.03286350901758476
BRD-A27640568,13,178,0.12217921598173442,0.009975099228221367,0.062315189410583144
BRD-A27924917,3,48,0.07442763278281266,0.0076197539388848275,0.12000056805137077
BRD-A28412351,8,204,0.021860989448523774,0.003846476894504744,0.05820882555410844
BRD-A28422330,8,187,0.03671999933672773,0.004553478095354842,0.060797135450359925
BRD-A29119732,3,37,0.11219556474242684,0.009548300564485718,0.13667939839296053
BRD-A29342309,3,42,0.06342429820903701,0.01618667871428903,0.12828600339042298
BRD-A29721261,9,131,0.044437243227678704,0.0043720810284433986,0.07263873506478
BRD-A30083233,13,169,0.06741820451461043,0.01361089735586454,0.06395294793910793
BRD-A30395175,9,66,0.05040708325761177,0.010582015236760571,0.10233682828652971
BRD-A30455275,13,176,0.031337499642879754,0.004576394009679458,0.06266825279920447
BRD-A30612536,8,129,0.0438407465673801,0.0036248613643316435,0.0731996602677379
BRD-A30856524,9,64,0.033341533476655576,0.005797982447257913,0.10392354040105038
BRD-A31180007,3,42,0.09348548716664404,0.013576983311983721,0.12828600339042298
BRD-A31429689,9,162,0.02518962588962008,0.006589444931009417,0.06532003568221943
BRD-A31946439,8,131,0.1436238675568024,0.013625880895447768,0.07263873506478
BRD-A32214171,13,165,0.05419230945360808,0.00913927339731614,0.06472349318059607
BRD-A32241587,13,165,0.04817269961774585,0.007642642039152627,0.06472349318059607
BRD-A32440707,9,63,0.03139863803307099,0.011659363092920434,0.10474508314916303
BRD-A32449311,9,141,0.05014538606772835,0.007858339691687859,0.07001552735422285
BRD-A32582647,3,45,0.07126055975841396,0.008667090305599827,0.12393605375957034
BRD-A32917072,8,124,0.03563384884296271,0.006221969622978636,0.07466087544568958
BRD-A34421300,8,133,0.05393784361303425,0.004641470091075997,0.07209051035999475
BRD-A35072120,3,48,0.09207618385148315,0.01095355076711096,0.12000056805137077
BRD-A35141262,8,191,0.032555851993509306,0.004557398016294832,0.06015714778102485
BRD-A35153197,3,48,0.07282037427482933,0.005015413093383893,0.12000056805137077
BRD-A35207501,4,1211,0.017976725652230817,0.003297557781805513,0.023890863612159998
BRD-A35825362,3,48,0.12058145793938524,0.006709367876309909,0.12000056805137077
BRD-A36059655,14,164,0.063112806593422,0.0096660203215202,0.06492052101285829
BRD-A36165599,13,169,0.029305967102427194,0.006971426247539969,0.06395294793910793
BRD-A36275421,34,3586,0.08707004993408039,0.0023991936644495535,0.013883494033276511
BRD-A36411721,3,180,0.1425026232377092,0.014090174192139836,0.06196802687978517
BRD-A36884011,13,167,0.04454471807729373,0.021470528406072976,0.06433475997562621
BRD-A37656721,14,629,0.02605443418348513,0.003411128729901948,0.03314962331882665
BRD-A37735495,9,105,0.1541200338302429,0.011509142608195664,0.08113519252676392
BRD-A38425832,8,131,0.05751319856173811,0.009144359418942254,0.07263873506478
